return_id,order_id,return_date,reason,refund_amount
640,100630,2023-09-29,Defective,30.74
641,10321,2023-07-14,Late Delivery,17.25
642,39113,2023-03-26,Other,38.99
643,165421,2025-07-14,Size Issue,39.81
644,79870,2023-08-17,Size Issue,101.87
645,40304,2024-09-22,Changed Mind,22.44
646,44932,2024-05-15,Late Delivery,56.95
647,183656,2024-08-22,Size Issue,32.53
648,275749,2023-10-14,Size Issue,24.86
649,244054,2024-12-27,Late Delivery,9.84
650,112184,2025-01-01,Changed Mind,20.12
651,23551,2024-01-17,Changed Mind,15.05
652,167446,2024-06-24,Defective,27.63
653,47664,2023-12-15,Size Issue,23.83
654,233487,2025-06-27,Late Delivery,94.45
655,214670,2024-12-15,Other,51.49
656,193841,2024-12-13,Wrong Item,22.81
657,237419,2023-05-25,Other,59.7
658,178558,2023-11-27,Late Delivery,38.16
659,261997,2024-09-16,Wrong Item,149.7
660,197207,2024-03-08,Other,123.49
661,14424,2024-09-05,Defective,23.35
662,217457,2024-07-20,Size Issue,122.49
663,3492,2025-03-20,Size Issue,16.15
664,85440,2024-03-07,Other,24.51
665,172234,2023-07-04,Late Delivery,70.31
666,116133,2023-09-05,Late Delivery,190.49
667,144547,2023-10-22,Other,20.15
668,208037,2025-05-30,Late Delivery,128.49
669,242689,2023-04-15,Changed Mind,40.83
670,168750,2023-01-28,Late Delivery,31.34
671,69769,2024-12-05,Size Issue,117.7
672,136621,2024-10-03,Size Issue,104.54
673,296698,2023-11-29,Defective,39.2
674,155711,2024-11-27,Changed Mind,154.43
675,260327,2023-02-24,Late Delivery,11.86
676,72035,2025-07-21,Late Delivery,4.98
677,282628,2024-12-13,Late Delivery,44.28
678,205226,2025-04-24,Defective,16.83
679,257410,2023-09-21,Defective,50.42
680,294247,2025-04-09,Late Delivery,226.36
681,121045,2025-08-03,Size Issue,37.7
682,293317,2024-12-17,Size Issue,27.65
683,40796,2025-08-14,Wrong Item,42.08
684,204325,2023-04-02,Defective,22.7
685,18387,2023-05-30,Changed Mind,26.5
686,229141,2023-08-09,Late Delivery,72.72
687,50560,2024-07-19,Defective,72.14
688,99135,2023-03-04,Late Delivery,117.87
689,147028,2024-07-25,Size Issue,74.85
690,50,2025-04-16,Other,29.33
691,283906,2023-12-03,Size Issue,110.65
692,134706,2024-04-06,Changed Mind,5.74
693,99118,2024-03-12,Late Delivery,55.65
694,99096,2024-03-27,Late Delivery,35.51
695,155253,2025-06-17,Changed Mind,40.45
696,254190,2025-05-04,Late Delivery,120.51
697,291696,2023-07-11,Late Delivery,33.46
698,103504,2024-01-03,Changed Mind,108.13
699,126177,2025-08-25,Size Issue,21.74
700,56198,2025-04-12,Late Delivery,67.38
701,232603,2024-04-30,Late Delivery,24.52
702,176024,2024-03-13,Size Issue,18.0
703,297581,2025-03-26,Defective,37.56
704,19702,2024-08-02,Changed Mind,22.81
705,246189,2025-08-13,Late Delivery,235.98
706,199494,2024-03-02,Size Issue,27.4
707,186420,2023-03-03,Wrong Item,350.65
708,229403,2025-04-27,Other,11.78
709,158344,2023-02-28,Late Delivery,9.85
710,179258,2024-11-28,Size Issue,73.69
711,142786,2024-11-10,Size Issue,37.0
712,264281,2023-09-27,Changed Mind,183.48
713,73885,2024-05-30,Changed Mind,41.06
714,183131,2023-01-21,Changed Mind,18.03
715,20964,2024-07-24,Changed Mind,19.77
716,189829,2024-04-26,Late Delivery,11.95
717,294414,2025-03-13,Size Issue,30.52
718,130634,2025-07-22,Late Delivery,103.46
719,245741,2024-01-31,Late Delivery,46.17
720,289681,2023-06-29,Changed Mind,13.4
721,7412,2024-12-26,Defective,20.31
722,92894,2024-09-24,Size Issue,40.32
723,257981,2024-04-11,Size Issue,32.33
724,99475,2024-11-08,Defective,220.39
725,233341,2023-06-03,Defective,36.56
726,153241,2024-02-17,Defective,111.61
727,214631,2023-04-13,Defective,66.57
728,92818,2023-04-21,Late Delivery,50.38
729,221700,2024-05-04,Late Delivery,228.33
730,84498,2025-06-13,Other,34.0
731,7300,2024-03-28,Size Issue,18.51
732,79998,2024-01-12,Size Issue,9.76
733,11547,2025-02-09,Changed Mind,301.91
734,289617,2024-10-11,Changed Mind,6.23
735,241581,2025-05-09,Late Delivery,10.75
736,174984,2023-12-27,Changed Mind,164.17
737,165384,2023-07-21,Changed Mind,195.53
738,214887,2023-08-04,Late Delivery,45.4
739,272547,2024-03-22,Changed Mind,89.88
740,90311,2025-01-06,Late Delivery,35.72
741,134341,2025-04-04,Other,51.0
742,61471,2023-02-28,Size Issue,71.52
743,187439,2023-07-23,Defective,102.81
744,5864,2023-11-14,Wrong Item,69.62
745,39769,2025-04-18,Size Issue,11.48
746,8140,2024-08-12,Defective,83.45
747,51751,2024-09-16,Wrong Item,9.02
748,177440,2025-08-01,Size Issue,51.66
749,203053,2024-07-23,Late Delivery,65.49
750,154370,2025-06-09,Other,57.31
751,238731,2024-07-03,Size Issue,63.35
752,214072,2023-06-01,Defective,73.23
753,276169,2025-06-05,Wrong Item,46.63
754,195588,2025-03-27,Defective,70.37
755,233107,2023-11-29,Defective,212.72
756,21794,2025-05-05,Size Issue,12.56
757,178750,2023-03-09,Changed Mind,23.63
758,31119,2024-11-04,Late Delivery,193.62
759,64774,2023-03-20,Other,20.42
760,31622,2024-08-07,Size Issue,11.08
761,103338,2024-09-06,Late Delivery,10.2
762,200410,2023-07-15,Size Issue,43.68
763,184921,2025-04-18,Late Delivery,23.41
764,157343,2025-02-24,Wrong Item,107.39
765,189251,2024-10-27,Wrong Item,30.03
766,114063,2025-07-27,Late Delivery,262.38
767,142366,2023-06-14,Changed Mind,13.37
768,126891,2023-03-01,Defective,17.23
769,83843,2023-06-22,Wrong Item,69.92
770,50058,2024-08-24,Size Issue,3.93
771,289869,2024-10-22,Late Delivery,120.44
772,193504,2024-03-11,Size Issue,33.08
773,227458,2023-11-18,Defective,19.77
774,72870,2023-04-04,Size Issue,161.0
775,159873,2024-12-15,Size Issue,13.67
776,245880,2023-04-07,Late Delivery,141.49
777,115808,2025-05-28,Late Delivery,234.62
778,95086,2024-01-17,Size Issue,27.72
779,17639,2024-02-25,Late Delivery,24.86
780,146320,2023-04-20,Changed Mind,77.41
781,116429,2025-03-02,Defective,37.27
782,210920,2025-05-24,Defective,49.89
783,70785,2024-10-01,Changed Mind,73.79
784,114705,2024-12-21,Defective,23.89
785,47740,2025-07-13,Defective,37.63
786,24543,2025-03-30,Size Issue,153.22
787,175424,2023-08-07,Defective,21.06
788,132837,2025-04-12,Size Issue,56.35
789,198168,2024-11-29,Late Delivery,41.56
790,24663,2023-08-02,Late Delivery,161.38
791,72791,2025-06-18,Late Delivery,13.53
792,217199,2025-07-19,Other,26.34
793,285097,2024-03-27,Wrong Item,124.7
794,132314,2024-04-01,Size Issue,51.78
795,35963,2025-05-13,Late Delivery,92.06
796,4088,2023-01-02,Defective,94.99
797,9164,2024-02-11,Defective,60.86
798,158832,2023-01-25,Size Issue,9.75
799,240409,2023-10-13,Defective,62.2
800,3411,2023-06-18,Defective,27.56
801,70580,2024-08-05,Changed Mind,6.43
802,168262,2025-02-01,Late Delivery,40.09
803,149659,2024-04-01,Late Delivery,11.12
804,263065,2025-07-11,Changed Mind,97.88
805,199839,2025-04-13,Other,38.22
806,185053,2023-11-01,Other,100.25
807,111381,2024-11-19,Size Issue,52.85
808,235728,2025-07-02,Changed Mind,55.27
809,25177,2023-10-09,Wrong Item,26.34
810,143528,2024-03-03,Late Delivery,76.71
811,14238,2023-10-10,Changed Mind,47.87
812,194519,2024-02-14,Defective,97.25
813,74548,2023-07-17,Other,59.74
814,17025,2023-05-14,Size Issue,17.45
815,242416,2023-12-26,Size Issue,25.52
816,247159,2025-01-26,Size Issue,111.22
817,89481,2025-05-26,Defective,140.6
818,185958,2025-06-14,Late Delivery,67.57
819,294164,2025-01-07,Changed Mind,103.21
820,29480,2023-03-29,Other,76.26
821,244412,2024-03-21,Other,10.79
822,245713,2024-04-13,Size Issue,36.36
823,119543,2024-06-28,Defective,45.16
824,83106,2023-07-08,Changed Mind,86.12
825,169981,2024-11-29,Defective,257.03
826,271770,2023-05-23,Changed Mind,72.61
827,269410,2024-12-17,Late Delivery,66.19
828,249761,2025-01-25,Size Issue,18.28
829,32694,2023-10-25,Changed Mind,489.89
830,287964,2023-12-14,Other,14.05
831,202078,2025-03-28,Changed Mind,24.69
832,211885,2023-07-20,Wrong Item,2.95
833,231948,2024-09-03,Defective,65.09
834,87647,2024-04-23,Changed Mind,115.25
835,10183,2023-12-27,Other,11.04
836,61753,2024-11-06,Other,56.61
837,164059,2024-06-18,Late Delivery,129.16
838,36717,2025-01-12,Late Delivery,93.34
839,208608,2025-07-18,Changed Mind,45.97
840,117088,2023-10-18,Late Delivery,26.67
841,41456,2023-10-17,Wrong Item,8.86
842,122145,2025-01-24,Size Issue,15.42
843,69675,2024-12-09,Changed Mind,48.3
844,87199,2025-02-11,Defective,23.31
845,273356,2023-02-07,Defective,11.24
846,168486,2025-07-26,Changed Mind,23.53
847,265249,2024-02-29,Changed Mind,90.78
848,167076,2025-01-04,Wrong Item,20.42
849,227367,2023-02-14,Other,345.28
850,88083,2024-03-19,Changed Mind,23.46
851,203410,2023-07-14,Late Delivery,67.48
852,252814,2025-07-18,Late Delivery,71.33
853,286031,2025-06-26,Late Delivery,3.03
854,241224,2024-12-28,Defective,19.17
855,100595,2025-03-06,Defective,73.16
856,110793,2024-07-10,Late Delivery,16.08
857,159532,2024-10-20,Defective,24.4
858,18684,2024-09-03,Size Issue,98.29
859,290869,2023-11-11,Late Delivery,23.15
860,103758,2024-05-21,Other,23.66
861,235943,2024-12-04,Defective,321.02
862,155019,2023-01-02,Size Issue,8.39
863,80969,2024-05-27,Defective,95.93
864,259700,2023-02-28,Defective,46.79
865,32124,2023-04-21,Other,22.16
866,152369,2025-08-08,Changed Mind,18.54
867,138858,2024-04-07,Changed Mind,16.19
868,210614,2024-04-24,Size Issue,196.66
869,262090,2025-06-13,Defective,148.44
870,123382,2023-11-30,Late Delivery,423.94
871,106532,2023-09-24,Changed Mind,41.88
872,203231,2024-12-28,Late Delivery,10.09
873,118794,2025-06-24,Defective,24.8
874,294621,2023-06-13,Late Delivery,9.21
875,256609,2025-08-21,Defective,66.71
876,194214,2025-05-26,Late Delivery,204.81
877,74896,2023-08-15,Size Issue,29.2
878,201526,2023-07-19,Size Issue,120.43
879,213745,2025-07-27,Wrong Item,25.59
880,294450,2024-02-21,Size Issue,75.2
881,179806,2025-07-14,Size Issue,20.8
882,193189,2024-02-21,Size Issue,67.1
883,143527,2023-02-27,Defective,16.67
884,26719,2024-01-04,Size Issue,56.43
885,93209,2025-03-07,Late Delivery,35.91
886,61428,2024-04-22,Defective,10.84
887,298592,2025-07-19,Changed Mind,31.37
888,183137,2025-07-16,Size Issue,59.51
889,120465,2024-05-05,Defective,25.74
890,127684,2025-01-05,Wrong Item,8.81
891,257944,2023-10-26,Changed Mind,13.12
892,89086,2023-10-03,Size Issue,68.36
893,96840,2025-06-08,Changed Mind,8.35
894,218579,2023-06-30,Wrong Item,50.78
895,162363,2025-08-06,Size Issue,8.94
896,232930,2025-02-02,Defective,36.46
897,111251,2023-06-05,Defective,105.55
898,154982,2023-08-01,Changed Mind,38.43
899,6227,2025-07-11,Wrong Item,42.27
900,200238,2024-10-13,Changed Mind,7.13
901,220030,2025-08-09,Wrong Item,59.98
902,246043,2024-09-29,Defective,4.96
903,28202,2025-07-09,Defective,87.28
904,267633,2023-12-10,Late Delivery,198.69
905,267150,2024-05-21,Defective,334.18
906,241077,2025-03-21,Changed Mind,48.47
907,18046,2025-04-28,Late Delivery,27.98
908,254762,2025-04-10,Changed Mind,10.04
909,403,2023-08-13,Changed Mind,689.08
910,118730,2023-07-25,Size Issue,71.92
911,41325,2024-03-21,Changed Mind,227.78
912,214782,2024-09-23,Late Delivery,41.88
913,148180,2024-10-04,Defective,31.18
914,71721,2023-02-16,Changed Mind,53.04
915,168846,2024-10-17,Other,66.01
916,23243,2024-04-30,Wrong Item,22.46
917,277486,2025-08-10,Other,72.25
918,82904,2024-05-04,Other,32.89
919,50307,2024-10-16,Defective,46.14
920,261471,2023-07-16,Size Issue,28.93
921,28794,2023-02-12,Changed Mind,149.28
922,21241,2023-02-25,Late Delivery,2.94
923,4607,2024-11-13,Size Issue,97.04
924,193463,2023-11-12,Other,38.97
925,166302,2024-09-01,Late Delivery,12.05
926,38560,2025-02-11,Other,57.01
927,214255,2025-06-03,Wrong Item,6.55
928,28331,2023-01-25,Late Delivery,20.15
929,12392,2023-12-31,Changed Mind,5.87
930,10848,2023-06-17,Size Issue,53.21
931,12210,2024-11-13,Wrong Item,39.14
932,210319,2023-10-03,Defective,6.94
933,261624,2025-03-12,Changed Mind,78.2
934,167480,2023-01-18,Changed Mind,12.19
935,95402,2024-09-30,Wrong Item,38.93
936,38684,2024-10-26,Size Issue,42.72
937,191282,2023-04-16,Wrong Item,6.98
938,20074,2024-06-24,Other,13.26
939,158809,2023-02-25,Defective,46.56
940,246495,2024-11-03,Defective,11.82
941,152860,2024-04-24,Other,6.97
942,137469,2023-12-06,Other,56.38
943,780,2025-07-02,Other,38.81
944,227829,2023-12-15,Defective,9.67
945,150091,2023-11-02,Size Issue,27.81
946,151565,2025-08-03,Changed Mind,62.5
947,20612,2024-10-02,Size Issue,24.84
948,163394,2023-01-11,Wrong Item,159.31
949,241607,2023-02-24,Late Delivery,13.98
950,86990,2023-02-22,Late Delivery,29.69
951,242122,2023-10-06,Late Delivery,38.82
952,205775,2023-05-10,Size Issue,52.54
953,84098,2023-06-04,Size Issue,21.35
954,175630,2023-07-28,Defective,111.27
955,40461,2023-05-01,Wrong Item,11.99
956,274757,2023-09-06,Late Delivery,26.93
957,274812,2025-07-26,Size Issue,2.67
958,162192,2024-09-19,Defective,15.69
959,224716,2024-10-18,Changed Mind,7.07
960,122998,2023-04-09,Defective,133.65
961,208675,2023-10-17,Wrong Item,10.66
962,21741,2023-04-26,Changed Mind,12.03
963,166157,2024-07-23,Size Issue,58.31
964,188793,2024-01-05,Late Delivery,19.42
965,59788,2023-11-08,Wrong Item,14.83
966,42515,2025-04-14,Defective,60.22
967,283406,2025-06-28,Changed Mind,34.54
968,237683,2025-03-07,Defective,86.26
969,177705,2023-07-18,Wrong Item,161.95
970,264971,2023-09-12,Other,50.21
971,3667,2024-09-02,Size Issue,12.02
972,212717,2025-08-25,Wrong Item,10.35
973,22664,2024-11-20,Size Issue,27.81
974,97011,2024-02-25,Wrong Item,153.55
975,46700,2025-07-23,Defective,23.05
976,75487,2024-09-20,Late Delivery,10.53
977,240481,2023-07-23,Size Issue,19.7
978,41758,2023-03-22,Changed Mind,116.36
979,116564,2023-11-05,Other,57.02
980,199310,2023-02-10,Changed Mind,41.93
981,27295,2024-04-25,Changed Mind,69.38
982,150765,2023-10-08,Late Delivery,94.8
983,58843,2025-07-20,Wrong Item,94.49
984,254964,2023-03-16,Defective,42.62
985,138876,2024-03-31,Changed Mind,127.81
986,135565,2024-01-28,Defective,53.06
987,259190,2023-10-02,Size Issue,38.24
988,143443,2023-07-27,Size Issue,44.3
989,100493,2023-11-23,Size Issue,28.88
990,281513,2024-08-22,Defective,91.18
991,166594,2023-01-31,Wrong Item,49.6
992,245479,2025-01-07,Changed Mind,6.24
993,63402,2025-03-09,Other,9.81
994,231976,2024-12-14,Late Delivery,4.66
995,220956,2024-01-08,Late Delivery,6.21
996,135008,2025-08-23,Changed Mind,107.31
997,87165,2025-02-24,Late Delivery,204.74
998,265340,2025-08-22,Late Delivery,52.55
999,59651,2023-10-18,Wrong Item,95.62
1000,220332,2024-09-27,Wrong Item,22.73
1001,251846,2024-04-24,Size Issue,17.19
1002,105094,2023-10-22,Late Delivery,68.99
1003,221072,2023-06-29,Size Issue,12.05
1004,113515,2025-02-02,Late Delivery,16.41
1005,237015,2023-08-25,Other,26.86
1006,94873,2024-06-11,Other,52.27
1007,3789,2024-08-17,Other,8.18
1008,206091,2025-07-09,Changed Mind,15.22
1009,296608,2024-08-09,Other,195.75
1010,181390,2024-06-12,Changed Mind,64.1
1011,224213,2024-03-22,Defective,25.3
1012,62573,2025-02-11,Other,5.67
1013,241067,2023-07-10,Size Issue,28.77
1014,125013,2023-02-15,Late Delivery,9.0
1015,154950,2023-05-27,Changed Mind,30.89
1016,119360,2023-07-21,Defective,69.96
1017,243890,2023-12-20,Changed Mind,44.67
1018,165654,2023-07-30,Late Delivery,37.05
1019,170644,2023-01-26,Wrong Item,6.81
1020,256694,2023-04-19,Wrong Item,61.93
1021,213937,2023-01-26,Size Issue,316.13
1022,103855,2024-07-04,Size Issue,39.12
1023,26411,2023-05-28,Other,59.28
1024,135714,2023-08-04,Late Delivery,20.23
1025,237984,2024-07-11,Size Issue,89.34
1026,57227,2024-09-03,Size Issue,13.96
1027,261308,2023-01-26,Changed Mind,76.83
1028,11519,2023-07-25,Other,16.08
1029,82246,2025-07-19,Wrong Item,73.94
1030,97243,2023-08-29,Size Issue,18.72
1031,95103,2023-05-09,Size Issue,15.84
1032,109681,2024-06-23,Changed Mind,9.86
1033,232997,2024-05-13,Other,59.52
1034,273025,2024-07-10,Changed Mind,45.73
1035,238137,2024-08-07,Wrong Item,188.04
1036,99549,2023-09-17,Late Delivery,65.34
1037,287967,2024-07-03,Late Delivery,10.1
1038,295520,2024-04-04,Size Issue,181.42
1039,77682,2024-01-29,Late Delivery,126.33
1040,192746,2023-01-18,Other,18.32
1041,193298,2023-05-07,Other,57.81
1042,171592,2024-10-18,Other,1.19
1043,128094,2023-03-12,Changed Mind,19.86
1044,123823,2023-12-19,Defective,29.58
1045,116057,2024-04-10,Other,56.8
1046,158736,2024-05-21,Late Delivery,45.23
1047,75726,2024-07-07,Other,80.33
1048,35178,2025-08-25,Wrong Item,35.17
1049,290736,2023-04-29,Late Delivery,61.94
1050,158963,2025-04-16,Changed Mind,23.84
1051,272302,2025-07-27,Defective,70.5
1052,70377,2024-03-12,Size Issue,13.41
1053,79303,2025-01-31,Other,57.67
1054,157836,2023-05-09,Wrong Item,9.06
1055,136729,2024-07-22,Defective,9.94
1056,209188,2024-11-22,Changed Mind,78.69
1057,281961,2023-03-20,Changed Mind,23.38
1058,222916,2023-10-03,Other,33.58
1059,187156,2025-03-23,Changed Mind,19.35
1060,187480,2025-02-02,Late Delivery,107.56
1061,216939,2025-03-05,Late Delivery,136.96
1062,273385,2025-05-09,Size Issue,18.52
1063,130533,2024-05-24,Late Delivery,55.53
1064,155649,2025-08-22,Wrong Item,14.72
1065,196617,2025-06-03,Size Issue,272.13
1066,109965,2023-08-10,Size Issue,8.69
1067,190367,2025-08-04,Changed Mind,73.71
1068,13492,2023-10-28,Late Delivery,34.25
1069,100736,2024-01-19,Late Delivery,12.14
1070,292073,2023-05-14,Size Issue,39.38
1071,47434,2024-08-29,Changed Mind,265.68
1072,127829,2025-07-02,Changed Mind,16.7
1073,221695,2025-04-16,Changed Mind,21.83
1074,155726,2024-11-25,Defective,48.51
1075,4374,2025-03-16,Changed Mind,68.37
1076,54112,2024-02-05,Changed Mind,142.89
1077,71702,2024-12-10,Size Issue,18.4
1078,257143,2024-03-23,Changed Mind,54.52
1079,108380,2024-05-10,Other,144.0
1080,160304,2024-10-06,Late Delivery,1.01
1081,31516,2023-06-01,Late Delivery,230.65
1082,254057,2023-12-29,Changed Mind,21.24
1083,141458,2023-09-13,Defective,136.12
1084,263903,2025-01-20,Defective,13.92
1085,13989,2023-03-25,Other,48.81
1086,156217,2024-05-04,Defective,19.07
1087,121141,2025-04-01,Size Issue,74.41
1088,141908,2023-07-23,Late Delivery,42.42
1089,125372,2024-12-24,Changed Mind,41.72
1090,104549,2023-07-27,Late Delivery,10.64
1091,140032,2025-06-01,Defective,38.01
1092,127182,2024-07-26,Changed Mind,179.08
1093,7803,2024-01-27,Changed Mind,45.45
1094,70115,2024-02-14,Size Issue,2.75
1095,12416,2024-09-29,Wrong Item,10.52
1096,283203,2025-05-16,Changed Mind,37.71
1097,286056,2025-08-22,Changed Mind,242.72
1098,267420,2025-04-13,Changed Mind,66.71
1099,298849,2023-07-13,Late Delivery,18.43
1100,170196,2023-07-27,Changed Mind,11.04
1101,188578,2023-08-10,Changed Mind,21.18
1102,17851,2024-07-01,Other,30.63
1103,215862,2023-06-27,Changed Mind,54.37
1104,245729,2023-07-18,Late Delivery,279.67
1105,269729,2023-11-30,Size Issue,120.41
1106,236156,2023-04-15,Size Issue,334.44
1107,13195,2023-10-17,Wrong Item,186.02
1108,207015,2024-07-20,Defective,78.78
1109,119399,2024-03-17,Defective,51.09
1110,239,2023-10-11,Changed Mind,116.08
1111,211965,2024-08-09,Size Issue,24.4
1112,238586,2025-03-30,Size Issue,134.3
1113,171406,2025-08-24,Defective,14.62
1114,678,2023-01-29,Wrong Item,22.31
1115,61669,2025-07-16,Wrong Item,13.76
1116,46665,2024-03-14,Wrong Item,54.49
1117,165987,2024-07-01,Changed Mind,44.36
1118,34948,2023-08-27,Changed Mind,24.32
1119,78353,2023-03-31,Other,76.56
1120,255859,2023-07-30,Changed Mind,199.49
1121,58366,2023-12-22,Defective,8.82
1122,257171,2024-07-07,Size Issue,706.63
1123,59390,2023-01-19,Late Delivery,46.28
1124,93236,2024-09-22,Late Delivery,5.15
1125,190724,2025-02-18,Changed Mind,23.16
1126,158829,2023-03-06,Size Issue,117.13
1127,18523,2024-11-20,Defective,120.44
1128,4315,2023-06-12,Defective,40.53
1129,206624,2023-05-30,Other,36.62
1130,216213,2024-02-13,Changed Mind,118.5
1131,291366,2025-03-26,Wrong Item,122.04
1132,98169,2024-06-29,Size Issue,24.08
1133,78385,2023-06-27,Wrong Item,6.2
1134,258134,2025-06-03,Late Delivery,76.21
1135,75735,2024-12-04,Size Issue,122.49
1136,242602,2024-05-20,Late Delivery,15.5
1137,11370,2024-12-18,Size Issue,35.89
1138,36665,2023-04-22,Changed Mind,76.33
1139,154611,2023-10-05,Changed Mind,76.76
1140,117752,2023-06-13,Size Issue,85.14
1141,179238,2024-08-02,Wrong Item,247.59
1142,77143,2023-12-22,Size Issue,62.91
1143,62180,2024-07-25,Other,16.11
1144,219642,2024-07-28,Size Issue,243.24
1145,8599,2023-10-26,Late Delivery,11.74
1146,279530,2024-03-25,Changed Mind,27.07
1147,7355,2024-10-13,Wrong Item,4.88
1148,291715,2023-08-30,Size Issue,50.07
1149,233138,2023-10-10,Defective,43.65
1150,37061,2023-12-22,Defective,225.82
1151,95135,2023-10-24,Defective,26.59
1152,298972,2023-07-01,Wrong Item,17.65
1153,87544,2024-04-29,Late Delivery,30.04
1154,276905,2024-09-13,Defective,140.78
1155,286438,2025-03-11,Other,142.74
