product_id,category,sub_category,brand,cost,price
2251,Beauty,SubD,Brand_23,29.46,42.34
2252,Home,SubC,Brand_22,42.83,63.38
2253,Home,SubA,Brand_16,11.72,20.12
2254,Fashion,SubA,Brand_28,9.68,14.65
2255,Grocery,SubB,Brand_48,16.5,21.72
2256,Sports,SubC,Brand_35,70.11,121.66
2257,Books,SubB,Brand_45,6.69,8.15
2258,Toys,SubA,Brand_46,55.92,97.15
2259,Grocery,SubA,Brand_8,20.78,25.57
2260,Home,SubD,Brand_44,4.52,7.23
2261,Beauty,SubC,Brand_22,13.2,16.41
2262,Grocery,SubA,Brand_21,34.62,56.21
2263,Fashion,SubD,Brand_26,101.23,123.54
2264,Fashion,SubC,Brand_40,6.06,10.34
2265,Toys,SubB,Brand_21,1.58,2.34
2266,Beauty,SubC,Brand_25,6.15,7.72
2267,Sports,SubC,Brand_41,55.32,89.84
2268,Grocery,SubA,Brand_1,3.98,5.94
2269,Beauty,SubA,Brand_6,76.96,101.17
2270,Sports,SubC,Brand_23,59.68,72.18
2271,Beauty,SubA,Brand_23,23.75,34.46
2272,Beauty,SubA,Brand_43,11.38,14.24
2273,Electronics,SubA,Brand_43,21.02,26.41
2274,Fashion,SubD,Brand_23,34.66,47.15
2275,Grocery,SubD,Brand_32,30.22,47.7
2276,Beauty,SubC,Brand_30,95.72,145.3
2277,Grocery,SubA,Brand_13,15.83,19.65
2278,Toys,SubD,Brand_43,6.2,11.04
2279,Beauty,SubC,Brand_18,5.29,9.16
2280,Home,SubA,Brand_23,4.42,5.99
2281,Fashion,SubB,Brand_15,23.86,30.38
2282,Home,SubA,Brand_33,16.2,28.6
2283,Grocery,SubA,Brand_21,20.6,30.42
2284,Grocery,SubD,Brand_39,12.33,17.1
2285,Fashion,SubC,Brand_23,7.36,11.0
2286,Grocery,SubC,Brand_27,34.77,57.84
2287,Home,SubD,Brand_45,2.18,2.84
2288,Beauty,SubA,Brand_44,9.72,16.14
2289,Beauty,SubB,Brand_18,40.59,66.96
2290,Electronics,SubA,Brand_24,8.89,13.54
2291,Toys,SubA,Brand_47,28.45,48.92
2292,Grocery,SubB,Brand_40,9.73,12.45
2293,Home,SubD,Brand_42,13.27,20.67
2294,Grocery,SubC,Brand_7,33.55,49.31
2295,Grocery,SubD,Brand_50,6.33,9.2
2296,Sports,SubD,Brand_48,39.11,52.86
2297,Electronics,SubA,Brand_20,20.84,29.66
2298,Home,SubC,Brand_27,61.96,78.37
2299,Home,SubC,Brand_6,24.12,32.59
2300,Grocery,SubD,Brand_27,7.64,10.41
2301,Electronics,SubB,Brand_9,94.72,154.62
2302,Beauty,SubD,Brand_45,8.23,10.12
2303,Home,SubB,Brand_31,16.3,25.93
2304,Beauty,SubC,Brand_21,47.34,63.1
2305,Electronics,SubD,Brand_26,3.68,4.6
2306,Beauty,SubA,Brand_40,73.07,100.87
2307,Fashion,SubD,Brand_48,7.1,9.48
2308,Sports,SubC,Brand_45,13.28,20.33
2309,Books,SubA,Brand_13,25.94,36.69
2310,Home,SubA,Brand_49,19.26,34.28
2311,Toys,SubB,Brand_23,40.69,72.35
2312,Sports,SubA,Brand_20,4.74,6.95
2313,Books,SubA,Brand_37,38.49,64.55
2314,Beauty,SubD,Brand_28,41.36,49.96
2315,Home,SubC,Brand_17,50.5,77.2
2316,Beauty,SubB,Brand_28,4.78,7.87
2317,Fashion,SubD,Brand_41,5.33,7.09
2318,Electronics,SubA,Brand_2,14.7,18.18
2319,Home,SubA,Brand_25,5.88,7.61
2320,Books,SubB,Brand_50,3.94,5.77
2321,Books,SubC,Brand_41,14.14,21.26
2322,Fashion,SubB,Brand_6,24.69,35.27
2323,Fashion,SubD,Brand_11,248.34,363.57
2324,Grocery,SubB,Brand_38,32.77,48.57
2325,Home,SubA,Brand_6,96.81,160.87
2326,Beauty,SubD,Brand_45,19.22,24.28
2327,Toys,SubA,Brand_11,33.09,54.97
2328,Books,SubC,Brand_14,17.54,28.3
2329,Books,SubA,Brand_2,223.75,368.07
2330,Fashion,SubA,Brand_40,10.79,17.7
2331,Sports,SubB,Brand_3,12.19,18.07
2332,Fashion,SubA,Brand_35,40.96,54.35
2333,Toys,SubD,Brand_33,24.11,36.69
2334,Beauty,SubD,Brand_24,13.65,24.23
2335,Beauty,SubC,Brand_19,47.47,73.73
2336,Sports,SubD,Brand_18,19.27,23.25
2337,Books,SubB,Brand_49,19.15,23.67
2338,Fashion,SubC,Brand_24,24.61,44.19
2339,Grocery,SubD,Brand_45,4.2,5.22
2340,Beauty,SubB,Brand_35,4.77,5.86
2341,Toys,SubD,Brand_1,53.19,75.09
2342,Home,SubD,Brand_36,10.88,19.38
2343,Electronics,SubA,Brand_25,17.74,24.68
2344,Electronics,SubD,Brand_45,85.36,123.42
2345,Electronics,SubD,Brand_49,18.48,29.21
2346,Grocery,SubB,Brand_43,16.55,20.1
2347,Books,SubB,Brand_34,44.8,77.89
2348,Fashion,SubA,Brand_25,11.67,17.64
2349,Sports,SubD,Brand_16,59.05,87.4
2350,Grocery,SubA,Brand_34,43.98,75.49
2351,Grocery,SubD,Brand_29,103.86,184.02
2352,Beauty,SubC,Brand_19,10.74,15.62
2353,Home,SubC,Brand_23,68.44,89.21
2354,Grocery,SubA,Brand_19,32.93,55.63
2355,Toys,SubA,Brand_25,6.07,8.75
2356,Home,SubA,Brand_16,1.93,3.4
2357,Toys,SubB,Brand_9,9.75,17.26
2358,Books,SubB,Brand_1,26.02,33.02
2359,Fashion,SubB,Brand_42,29.65,52.6
2360,Electronics,SubA,Brand_19,18.96,26.94
2361,Grocery,SubD,Brand_33,19.12,30.36
2362,Fashion,SubC,Brand_34,17.86,21.8
2363,Books,SubA,Brand_16,50.59,87.69
2364,Sports,SubB,Brand_44,5.49,8.7
2365,Sports,SubB,Brand_40,25.46,40.38
2366,Books,SubA,Brand_18,9.54,16.61
2367,Toys,SubA,Brand_34,8.84,13.3
2368,Beauty,SubB,Brand_25,57.65,83.38
2369,Beauty,SubD,Brand_45,8.25,14.19
2370,Toys,SubB,Brand_6,17.64,29.03
2371,Sports,SubB,Brand_21,116.56,206.24
2372,Sports,SubA,Brand_6,42.52,75.01
2373,Grocery,SubD,Brand_32,13.28,18.98
2374,Sports,SubB,Brand_41,14.3,21.0
2375,Fashion,SubB,Brand_48,6.63,8.97
2376,Sports,SubC,Brand_43,64.48,102.94
2377,Home,SubA,Brand_39,49.7,70.51
2378,Grocery,SubC,Brand_31,37.1,62.02
2379,Electronics,SubC,Brand_42,40.97,52.15
2380,Sports,SubB,Brand_10,9.96,12.65
2381,Toys,SubA,Brand_30,4.97,6.57
2382,Electronics,SubD,Brand_18,33.12,41.42
2383,Fashion,SubB,Brand_24,44.5,69.95
2384,Toys,SubD,Brand_9,84.95,109.45
2385,Electronics,SubD,Brand_31,16.69,21.63
2386,Toys,SubA,Brand_15,14.64,17.69
2387,Fashion,SubC,Brand_4,16.13,26.93
2388,Grocery,SubA,Brand_40,36.58,61.72
2389,Home,SubD,Brand_9,15.52,20.13
2390,Fashion,SubB,Brand_45,19.08,31.36
2391,Fashion,SubD,Brand_9,42.25,61.69
2392,Toys,SubB,Brand_26,11.39,15.31
2393,Grocery,SubB,Brand_4,69.95,110.02
2394,Books,SubA,Brand_17,35.36,46.22
2395,Beauty,SubD,Brand_16,3.76,6.22
2396,Sports,SubC,Brand_15,12.58,15.46
2397,Sports,SubD,Brand_35,3.23,5.73
2398,Home,SubD,Brand_5,16.76,20.83
2399,Home,SubC,Brand_5,12.77,19.76
2400,Sports,SubA,Brand_20,42.4,73.83
2401,Beauty,SubD,Brand_15,9.05,10.92
2402,Sports,SubD,Brand_18,28.35,42.5
2403,Books,SubB,Brand_47,33.37,47.05
2404,Beauty,SubD,Brand_2,25.21,39.03
2405,Home,SubC,Brand_29,55.8,74.51
2406,Electronics,SubB,Brand_13,128.66,159.4
2407,Toys,SubA,Brand_4,22.12,34.85
2408,Books,SubB,Brand_42,28.8,41.76
2409,Books,SubC,Brand_45,9.06,14.26
2410,Grocery,SubC,Brand_10,7.99,10.6
2411,Home,SubB,Brand_31,50.71,71.16
2412,Home,SubA,Brand_41,45.02,69.2
2413,Fashion,SubB,Brand_8,7.92,12.32
2414,Books,SubA,Brand_3,6.16,8.77
2415,Fashion,SubB,Brand_48,11.15,15.25
2416,Fashion,SubC,Brand_46,17.61,24.02
2417,Toys,SubD,Brand_9,13.84,18.06
2418,Fashion,SubD,Brand_30,23.11,32.24
2419,Beauty,SubA,Brand_11,45.65,60.24
2420,Sports,SubA,Brand_35,30.31,47.9
2421,Electronics,SubA,Brand_37,32.4,49.94
2422,Home,SubC,Brand_42,2.2,3.15
2423,Beauty,SubB,Brand_13,4.68,6.53
2424,Electronics,SubC,Brand_36,9.77,13.12
2425,Books,SubD,Brand_13,11.33,17.24
2426,Books,SubA,Brand_12,42.59,74.59
2427,Books,SubB,Brand_37,9.07,14.62
2428,Beauty,SubD,Brand_10,36.45,60.02
2429,Beauty,SubD,Brand_9,9.87,16.79
2430,Home,SubD,Brand_7,6.79,9.58
2431,Sports,SubC,Brand_2,7.08,8.76
2432,Grocery,SubA,Brand_23,152.65,240.2
2433,Fashion,SubD,Brand_39,9.67,12.7
2434,Books,SubA,Brand_40,37.25,57.42
2435,Toys,SubC,Brand_39,4.92,8.09
2436,Sports,SubD,Brand_21,71.72,119.79
2437,Toys,SubC,Brand_23,27.38,37.81
2438,Home,SubC,Brand_29,25.59,38.58
2439,Home,SubA,Brand_14,29.03,45.65
2440,Home,SubD,Brand_26,32.05,54.22
2441,Electronics,SubC,Brand_5,41.43,68.64
2442,Toys,SubD,Brand_31,11.66,20.9
2443,Sports,SubA,Brand_25,11.07,13.34
2444,Grocery,SubC,Brand_31,20.91,30.58
2445,Sports,SubA,Brand_50,37.03,50.12
2446,Beauty,SubD,Brand_20,18.84,23.96
2447,Beauty,SubD,Brand_44,40.13,70.1
2448,Books,SubA,Brand_17,34.88,62.74
2449,Grocery,SubB,Brand_45,16.45,21.52
2450,Beauty,SubC,Brand_2,4.15,5.08
2451,Home,SubD,Brand_25,12.71,17.35
2452,Sports,SubD,Brand_13,95.99,163.27
2453,Toys,SubC,Brand_39,27.16,37.38
2454,Home,SubA,Brand_28,11.25,13.88
2455,Electronics,SubA,Brand_42,25.06,30.86
2456,Beauty,SubA,Brand_6,36.77,53.55
2457,Home,SubB,Brand_3,11.25,19.79
2458,Home,SubB,Brand_35,60.8,83.39
2459,Electronics,SubD,Brand_18,31.25,45.51
2460,Fashion,SubA,Brand_11,7.43,9.37
2461,Sports,SubC,Brand_20,43.23,64.68
2462,Toys,SubD,Brand_5,13.83,22.38
2463,Books,SubC,Brand_19,17.02,23.19
2464,Fashion,SubD,Brand_22,8.02,11.05
2465,Beauty,SubB,Brand_19,35.31,60.21
2466,Home,SubD,Brand_47,17.49,21.1
2467,Grocery,SubB,Brand_16,36.68,58.02
2468,Electronics,SubD,Brand_24,12.18,17.49
2469,Electronics,SubA,Brand_41,10.99,15.16
2470,Grocery,SubC,Brand_4,10.22,16.3
2471,Sports,SubA,Brand_15,28.56,48.57
2472,Fashion,SubD,Brand_25,10.84,16.64
2473,Books,SubD,Brand_44,16.66,20.3
2474,Sports,SubD,Brand_35,12.54,18.52
2475,Grocery,SubB,Brand_14,29.72,43.92
2476,Home,SubC,Brand_49,4.2,6.41
2477,Grocery,SubC,Brand_19,24.98,40.03
2478,Sports,SubD,Brand_38,95.01,115.11
2479,Toys,SubD,Brand_36,60.83,91.32
2480,Electronics,SubB,Brand_7,11.48,17.83
2481,Electronics,SubA,Brand_30,31.21,43.88
2482,Beauty,SubA,Brand_19,26.21,41.96
2483,Beauty,SubC,Brand_49,75.05,100.33
2484,Grocery,SubB,Brand_25,2.09,2.91
2485,Books,SubD,Brand_16,54.45,96.79
2486,Home,SubC,Brand_47,15.72,22.15
2487,Toys,SubB,Brand_40,10.25,14.43
2488,Fashion,SubA,Brand_8,9.99,15.56
2489,Sports,SubB,Brand_18,6.21,11.07
2490,Books,SubA,Brand_28,11.51,20.6
2491,Home,SubB,Brand_16,7.57,11.72
2492,Beauty,SubC,Brand_19,23.52,28.24
2493,Grocery,SubA,Brand_42,34.01,59.19
2494,Sports,SubC,Brand_17,15.88,24.49
2495,Beauty,SubC,Brand_45,77.13,109.49
2496,Grocery,SubA,Brand_13,12.21,20.73
2497,Sports,SubA,Brand_7,15.15,21.81
2498,Fashion,SubD,Brand_27,13.07,15.95
2499,Home,SubD,Brand_10,34.28,58.02
2500,Sports,SubD,Brand_34,37.54,57.34
2501,Toys,SubC,Brand_36,31.24,43.83
2502,Books,SubC,Brand_25,17.89,24.16
2503,Electronics,SubD,Brand_6,5.98,9.31
2504,Toys,SubC,Brand_24,15.0,19.87
2505,Toys,SubC,Brand_18,75.65,105.48
2506,Books,SubA,Brand_23,49.78,78.75
2507,Electronics,SubA,Brand_6,26.06,45.06
2508,Toys,SubC,Brand_29,14.15,21.5
2509,Sports,SubD,Brand_25,19.76,32.71
2510,Sports,SubB,Brand_17,14.21,23.56
2511,Sports,SubD,Brand_46,58.53,93.57
2512,Electronics,SubB,Brand_24,9.4,12.67
2513,Toys,SubD,Brand_11,45.93,79.0
2514,Grocery,SubA,Brand_26,12.42,18.16
2515,Electronics,SubC,Brand_34,65.67,80.55
2516,Sports,SubC,Brand_28,29.37,39.55
2517,Books,SubA,Brand_3,10.19,16.91
2518,Toys,SubB,Brand_11,15.14,18.8
2519,Toys,SubB,Brand_38,37.95,48.9
2520,Beauty,SubB,Brand_14,12.76,20.63
2521,Beauty,SubA,Brand_26,20.4,35.41
2522,Fashion,SubB,Brand_48,12.6,19.91
2523,Grocery,SubA,Brand_21,97.41,129.88
2524,Grocery,SubD,Brand_39,113.72,140.11
2525,Home,SubD,Brand_30,74.63,117.1
2526,Grocery,SubA,Brand_8,17.88,21.96
2527,Beauty,SubC,Brand_20,13.92,21.82
2528,Electronics,SubD,Brand_48,9.92,13.25
2529,Grocery,SubB,Brand_32,79.67,138.85
2530,Beauty,SubA,Brand_22,46.22,68.64
2531,Fashion,SubB,Brand_7,48.26,64.4
2532,Toys,SubB,Brand_9,15.97,27.34
2533,Grocery,SubC,Brand_45,4.11,5.56
2534,Fashion,SubB,Brand_1,5.06,7.0
2535,Toys,SubC,Brand_29,21.06,35.81
2536,Books,SubD,Brand_8,12.49,17.3
2537,Books,SubA,Brand_4,11.27,16.3
2538,Toys,SubB,Brand_35,27.29,38.44
2539,Grocery,SubA,Brand_3,49.8,63.24
2540,Home,SubB,Brand_45,10.64,13.02
2541,Beauty,SubA,Brand_40,6.18,10.1
2542,Electronics,SubB,Brand_7,10.87,17.25
2543,Electronics,SubB,Brand_27,7.82,10.71
2544,Sports,SubB,Brand_1,34.1,46.97
2545,Toys,SubB,Brand_27,19.93,35.22
2546,Electronics,SubB,Brand_16,108.65,194.77
2547,Grocery,SubB,Brand_38,38.74,57.49
2548,Home,SubB,Brand_7,102.33,172.06
2549,Toys,SubB,Brand_44,5.65,9.28
2550,Home,SubB,Brand_23,1.07,1.47
2551,Grocery,SubA,Brand_41,24.89,30.74
2552,Electronics,SubC,Brand_11,22.35,28.73
2553,Electronics,SubB,Brand_42,17.91,30.5
2554,Sports,SubC,Brand_33,21.8,35.72
2555,Electronics,SubB,Brand_50,7.27,11.62
2556,Toys,SubB,Brand_36,33.2,42.44
2557,Grocery,SubA,Brand_37,38.8,61.46
2558,Books,SubD,Brand_41,6.79,11.29
2559,Grocery,SubD,Brand_17,14.55,24.97
2560,Toys,SubA,Brand_35,15.38,18.58
2561,Toys,SubC,Brand_48,10.94,17.62
2562,Sports,SubD,Brand_5,7.03,8.52
2563,Sports,SubA,Brand_48,20.23,32.86
2564,Electronics,SubA,Brand_32,25.29,39.99
2565,Fashion,SubD,Brand_3,11.55,14.89
2566,Grocery,SubC,Brand_47,7.49,12.43
2567,Grocery,SubA,Brand_35,28.94,35.91
2568,Fashion,SubB,Brand_14,10.03,17.01
2569,Sports,SubC,Brand_48,15.14,20.55
2570,Electronics,SubC,Brand_31,13.51,21.8
2571,Fashion,SubD,Brand_31,61.37,107.66
2572,Electronics,SubD,Brand_17,10.45,14.67
2573,Electronics,SubB,Brand_24,94.51,141.93
2574,Electronics,SubA,Brand_23,39.36,58.17
2575,Beauty,SubD,Brand_18,102.98,133.31
2576,Toys,SubD,Brand_50,36.38,56.54
2577,Electronics,SubC,Brand_14,16.39,26.97
2578,Beauty,SubD,Brand_50,8.76,15.33
2579,Sports,SubD,Brand_15,14.52,24.84
2580,Fashion,SubD,Brand_15,76.27,114.86
2581,Toys,SubD,Brand_6,19.16,31.26
2582,Books,SubC,Brand_27,36.25,60.92
2583,Fashion,SubB,Brand_15,24.1,36.06
2584,Toys,SubB,Brand_50,25.04,31.78
2585,Books,SubA,Brand_36,25.92,37.91
2586,Fashion,SubD,Brand_8,31.24,53.28
2587,Toys,SubC,Brand_15,9.61,14.97
2588,Fashion,SubA,Brand_3,15.62,25.53
2589,Fashion,SubA,Brand_47,26.42,34.64
2590,Books,SubB,Brand_13,23.17,41.21
2591,Fashion,SubC,Brand_41,13.21,19.05
2592,Fashion,SubC,Brand_34,29.1,46.33
2593,Books,SubC,Brand_24,9.99,12.1
2594,Sports,SubB,Brand_40,6.65,8.49
2595,Electronics,SubB,Brand_32,26.08,43.53
2596,Grocery,SubB,Brand_32,6.8,12.11
2597,Home,SubB,Brand_30,25.73,35.82
2598,Beauty,SubB,Brand_49,3.44,4.2
2599,Home,SubD,Brand_13,10.41,14.75
2600,Home,SubD,Brand_1,14.89,18.02
2601,Toys,SubC,Brand_34,4.71,6.2
2602,Electronics,SubA,Brand_15,14.3,23.62
2603,Toys,SubC,Brand_44,58.1,102.39
2604,Electronics,SubA,Brand_14,6.38,7.99
2605,Books,SubB,Brand_29,14.66,22.5
2606,Books,SubA,Brand_34,92.58,125.2
2607,Grocery,SubC,Brand_18,7.69,9.87
2608,Electronics,SubC,Brand_7,70.33,93.64
2609,Fashion,SubA,Brand_29,15.56,24.07
2610,Sports,SubD,Brand_31,21.92,27.16
2611,Grocery,SubB,Brand_25,63.95,93.4
2612,Grocery,SubB,Brand_38,12.92,16.55
2613,Fashion,SubC,Brand_14,35.29,48.12
2614,Sports,SubD,Brand_8,44.34,58.28
2615,Toys,SubA,Brand_27,11.13,19.25
2616,Sports,SubB,Brand_2,10.08,16.38
2617,Toys,SubD,Brand_17,16.28,28.02
2618,Books,SubB,Brand_37,16.75,23.95
2619,Home,SubD,Brand_14,7.57,10.51
2620,Books,SubD,Brand_25,11.23,16.04
2621,Books,SubC,Brand_30,0.88,1.07
2622,Home,SubB,Brand_29,14.8,24.2
2623,Sports,SubA,Brand_20,44.73,63.06
2624,Grocery,SubC,Brand_21,4.46,6.19
2625,Sports,SubC,Brand_22,13.18,20.55
2626,Toys,SubA,Brand_35,180.16,263.35
2627,Fashion,SubC,Brand_37,19.6,35.05
2628,Toys,SubD,Brand_16,67.82,95.88
2629,Fashion,SubD,Brand_50,8.04,12.61
2630,Books,SubB,Brand_49,29.95,41.54
2631,Home,SubB,Brand_43,6.9,12.38
2632,Books,SubA,Brand_17,28.69,42.09
2633,Electronics,SubB,Brand_16,42.68,67.45
2634,Sports,SubD,Brand_2,34.47,43.98
2635,Fashion,SubA,Brand_4,14.66,24.04
2636,Toys,SubA,Brand_21,25.61,34.87
2637,Home,SubB,Brand_39,25.84,37.96
2638,Fashion,SubD,Brand_34,36.42,63.0
2639,Toys,SubA,Brand_30,17.89,31.89
2640,Sports,SubD,Brand_6,46.24,67.27
2641,Books,SubD,Brand_17,72.74,123.72
2642,Sports,SubD,Brand_39,15.02,18.5
2643,Beauty,SubB,Brand_25,20.85,35.62
2644,Electronics,SubC,Brand_5,8.86,13.98
2645,Beauty,SubC,Brand_5,27.17,40.57
2646,Home,SubA,Brand_20,27.32,47.37
2647,Fashion,SubD,Brand_16,21.07,35.97
2648,Home,SubB,Brand_41,22.55,31.08
2649,Books,SubD,Brand_37,112.77,188.88
2650,Toys,SubD,Brand_40,1.49,1.88
2651,Sports,SubB,Brand_9,12.79,21.66
2652,Beauty,SubC,Brand_5,14.68,23.57
2653,Grocery,SubD,Brand_42,74.21,92.96
2654,Beauty,SubD,Brand_2,30.68,49.39
2655,Books,SubC,Brand_9,31.36,48.56
2656,Beauty,SubB,Brand_43,62.15,96.75
2657,Books,SubA,Brand_36,17.01,23.38
2658,Grocery,SubC,Brand_22,35.98,48.93
2659,Home,SubA,Brand_22,12.4,20.55
2660,Sports,SubA,Brand_22,7.75,10.49
2661,Fashion,SubC,Brand_34,100.53,147.55
2662,Toys,SubD,Brand_29,27.88,45.08
2663,Fashion,SubA,Brand_38,35.73,44.58
2664,Home,SubA,Brand_46,7.57,11.78
2665,Toys,SubB,Brand_33,31.66,49.19
2666,Beauty,SubD,Brand_18,99.1,159.6
2667,Grocery,SubA,Brand_7,15.58,22.15
2668,Grocery,SubB,Brand_1,6.46,9.49
2669,Electronics,SubD,Brand_33,23.6,32.99
2670,Home,SubC,Brand_1,7.87,13.26
2671,Home,SubC,Brand_24,4.92,6.29
2672,Sports,SubB,Brand_4,10.32,18.35
2673,Fashion,SubC,Brand_4,12.84,20.3
2674,Home,SubA,Brand_18,8.23,14.26
2675,Home,SubD,Brand_27,65.99,96.06
2676,Beauty,SubA,Brand_43,109.55,153.3
2677,Beauty,SubA,Brand_32,34.88,60.71
2678,Toys,SubC,Brand_33,28.26,35.59
2679,Books,SubA,Brand_28,17.6,22.36
2680,Books,SubC,Brand_42,8.93,12.32
2681,Electronics,SubD,Brand_41,84.64,150.31
2682,Books,SubD,Brand_36,18.9,29.86
2683,Sports,SubA,Brand_6,13.19,20.21
2684,Electronics,SubB,Brand_16,49.85,80.92
2685,Toys,SubC,Brand_34,18.72,27.15
2686,Beauty,SubC,Brand_23,48.2,79.76
2687,Books,SubA,Brand_50,13.83,19.86
2688,Fashion,SubC,Brand_42,49.98,84.76
2689,Beauty,SubC,Brand_24,48.3,65.71
2690,Grocery,SubB,Brand_49,65.9,90.05
2691,Sports,SubB,Brand_13,10.56,15.98
2692,Beauty,SubA,Brand_18,18.56,27.07
2693,Sports,SubB,Brand_13,115.44,183.42
2694,Sports,SubA,Brand_49,16.02,22.73
2695,Sports,SubD,Brand_37,41.5,55.54
2696,Toys,SubA,Brand_43,157.16,232.89
2697,Sports,SubD,Brand_39,3.79,5.82
2698,Sports,SubA,Brand_42,15.55,19.99
2699,Grocery,SubC,Brand_17,20.03,30.73
2700,Fashion,SubB,Brand_15,3.96,5.51
2701,Electronics,SubD,Brand_18,13.27,19.05
2702,Home,SubA,Brand_23,8.34,11.41
2703,Grocery,SubB,Brand_30,43.28,76.12
2704,Electronics,SubA,Brand_34,4.21,6.78
2705,Sports,SubB,Brand_4,109.52,148.67
2706,Fashion,SubB,Brand_3,37.21,59.05
2707,Beauty,SubA,Brand_7,7.75,13.25
2708,Fashion,SubD,Brand_18,50.38,72.6
2709,Grocery,SubD,Brand_42,34.23,58.12
2710,Sports,SubC,Brand_7,19.31,24.96
2711,Fashion,SubB,Brand_40,10.45,17.7
2712,Books,SubC,Brand_6,32.74,49.9
2713,Fashion,SubC,Brand_22,22.34,29.8
2714,Sports,SubA,Brand_1,10.76,15.54
2715,Toys,SubA,Brand_4,5.97,10.7
2716,Books,SubA,Brand_46,9.3,15.53
2717,Fashion,SubB,Brand_49,12.71,19.64
2718,Home,SubA,Brand_50,56.94,72.26
2719,Home,SubA,Brand_43,43.4,62.96
2720,Fashion,SubB,Brand_29,13.34,18.11
2721,Toys,SubB,Brand_21,13.81,17.16
2722,Beauty,SubD,Brand_26,48.81,74.45
2723,Sports,SubA,Brand_14,25.44,44.1
2724,Home,SubA,Brand_9,25.12,40.33
2725,Beauty,SubA,Brand_47,10.62,14.33
2726,Fashion,SubD,Brand_12,17.9,27.64
2727,Grocery,SubA,Brand_42,20.08,35.46
2728,Beauty,SubD,Brand_6,18.42,30.09
2729,Books,SubC,Brand_20,38.72,62.48
2730,Electronics,SubD,Brand_24,39.83,70.93
2731,Home,SubC,Brand_27,8.75,14.69
2732,Fashion,SubA,Brand_38,12.75,16.35
2733,Grocery,SubC,Brand_8,10.77,15.17
2734,Sports,SubD,Brand_1,69.78,124.14
2735,Grocery,SubB,Brand_49,152.0,227.06
2736,Toys,SubC,Brand_49,13.18,16.7
2737,Books,SubC,Brand_24,17.21,25.39
2738,Fashion,SubA,Brand_47,42.68,69.06
2739,Sports,SubD,Brand_7,10.58,19.03
2740,Toys,SubC,Brand_19,43.56,60.74
2741,Toys,SubC,Brand_22,19.63,29.61
2742,Fashion,SubC,Brand_35,4.16,7.19
2743,Books,SubC,Brand_30,6.2,8.76
2744,Beauty,SubB,Brand_29,14.76,18.68
2745,Beauty,SubD,Brand_22,60.12,106.37
2746,Toys,SubA,Brand_11,8.96,13.38
2747,Beauty,SubA,Brand_20,12.37,18.58
2748,Electronics,SubB,Brand_29,24.19,38.04
2749,Toys,SubD,Brand_41,4.45,5.35
2750,Toys,SubC,Brand_42,26.17,46.02
2751,Sports,SubB,Brand_34,4.98,7.06
2752,Beauty,SubD,Brand_1,33.32,47.92
2753,Books,SubC,Brand_31,9.66,12.6
2754,Toys,SubB,Brand_30,8.57,12.23
2755,Grocery,SubD,Brand_48,25.57,43.02
2756,Books,SubA,Brand_18,40.87,68.66
2757,Electronics,SubA,Brand_17,28.06,49.43
2758,Sports,SubD,Brand_38,24.11,34.77
2759,Fashion,SubA,Brand_14,24.42,39.69
2760,Books,SubD,Brand_23,28.21,42.44
2761,Toys,SubC,Brand_25,29.93,50.35
2762,Electronics,SubD,Brand_15,14.03,22.83
2763,Home,SubC,Brand_46,36.05,51.22
2764,Electronics,SubB,Brand_22,9.75,13.67
2765,Electronics,SubD,Brand_3,53.41,72.18
2766,Sports,SubB,Brand_19,40.44,62.52
2767,Fashion,SubA,Brand_44,142.39,253.21
2768,Home,SubC,Brand_34,31.76,41.92
2769,Beauty,SubD,Brand_35,45.33,56.99
2770,Beauty,SubB,Brand_50,4.91,6.24
2771,Books,SubC,Brand_1,46.68,77.95
2772,Electronics,SubC,Brand_21,57.66,81.3
2773,Grocery,SubA,Brand_29,77.48,103.41
2774,Sports,SubA,Brand_6,22.29,31.47
2775,Grocery,SubC,Brand_37,14.7,23.33
2776,Sports,SubC,Brand_1,7.5,11.46
2777,Beauty,SubD,Brand_1,8.15,13.42
2778,Books,SubC,Brand_27,19.54,27.42
2779,Books,SubD,Brand_21,4.13,6.08
2780,Books,SubC,Brand_16,10.02,12.64
2781,Home,SubA,Brand_44,21.68,26.97
2782,Fashion,SubD,Brand_40,21.25,31.39
2783,Home,SubB,Brand_26,8.36,11.54
2784,Toys,SubA,Brand_16,6.59,10.33
2785,Toys,SubD,Brand_28,7.54,9.24
2786,Grocery,SubD,Brand_1,16.39,20.87
2787,Fashion,SubB,Brand_36,135.99,233.78
2788,Beauty,SubD,Brand_10,51.94,79.98
2789,Fashion,SubC,Brand_43,24.25,39.46
2790,Sports,SubB,Brand_17,32.93,56.15
2791,Toys,SubA,Brand_23,49.9,73.77
2792,Electronics,SubA,Brand_7,36.74,60.86
2793,Electronics,SubC,Brand_44,15.16,22.96
2794,Beauty,SubA,Brand_7,9.34,12.46
2795,Sports,SubD,Brand_44,17.87,25.06
2796,Grocery,SubD,Brand_15,49.38,73.78
2797,Home,SubC,Brand_34,15.68,21.8
2798,Sports,SubA,Brand_46,7.4,10.37
2799,Electronics,SubA,Brand_45,4.24,5.95
2800,Electronics,SubC,Brand_4,17.94,22.85
2801,Grocery,SubB,Brand_14,7.95,9.94
2802,Toys,SubA,Brand_14,13.5,16.58
2803,Sports,SubB,Brand_16,74.17,93.94
